timestamp,ws_101256,ws_101267,ws_101673,ws_101846,t_101118,t_101339,t_101786,t_100968,WindPowerCapacityMW,NuclearPowerMW,Price
_cpkWh,PricePredict_cpkWh,ImportCapacityMW
2023-01-01 00:00:00+00:00,14.4,10.7,11.7,8.7,2.1,2.8,1.2,4.0,5207.0,4371.744998,0.152,0.7355030686847576,3471.0
2023-01-01 01:00:00+00:00,15.2,10.9,12.5,9.2,1.9,2.2,1.4,3.8,5207.0,4373.079996,0.01,0.37157820761532223,3471.0
2023-01-01 02:00:00+00:00,14.5,11.6,12.5,10.2,1.2,1.7,1.7,3.5,5207.0,4373.3099965,0.009,0.4904039286123547,3471.0
2023-01-01 03:00:00+00:00,13.5,10.5,13.6,10.9,0.7,1.3,1.7,2.3,5207.0,4372.399997,0.006,0.5320309697975846,3471.0
2023-01-01 04:00:00+00:00,13.3,9.7,14.9,10.8,0.2,0.7,1.2,1.8,5207.0,4370.9699965,0.009,0.47525228939481573,3471.0
2023-01-01 05:00:00+00:00,12.2,9.5,14.8,11.9,-0.4,0.3,0.8,1.4,5207.0,4371.614996,0.01,0.40233395256595245,3471.0
2023-01-01 06:00:00+00:00,11.9,9.3,14.5,10.4,-0.8,0.1,0.8,0.8,5207.0,4371.8849975,0.058,0.6986931126968631,3471.0
2023-01-01 07:00:00+00:00,11.9,8.1,13.5,11.0,-1.1,-0.4,0.3,0.0,5207.0,4371.964998,0.223,0.8512717364722142,3471.0
2023-01-01 08:00:00+00:00,11.8,8.6,13.2,12.1,-1.2,-0.9,0.1,-1.0,5207.0,4371.1749975,0.341,1.3679389355436742,3471.0
2023-01-01 09:00:00+00:00,12.0,9.2,13.3,10.3,-1.3,-1.4,-0.4,-0.9,5207.0,4371.8699990000005,0.487,1.2503050914706857,3471.0
2023-01-01 10:00:00+00:00,12.0,10.0,13.5,10.4,-1.2,-1.6,-0.7,-1.1,5207.0,4371.1499985,0.667,1.5149862168752406,3471.0
2023-01-01 11:00:00+00:00,11.6,10.3,13.9,10.9,-1.4,-1.7,-0.8,-0.6,5207.0,4367.709995499999,0.667,1.4156471841515386,3471.0
2023-01-01 12:00:00+00:00,13.1,10.8,14.0,11.5,-1.6,-1.8,-0.5,0.0,5207.0,4359.8649955,0.625,2.086916362329683,3471.0
2023-01-01 13:00:00+00:00,12.2,10.8,13.5,11.3,-1.8,-2.1,-0.4,-0.4,5207.0,4301.9299965,1.948,2.353593212487145,3471.0
2023-01-01 14:00:00+00:00,13.7,9.7,14.4,13.6,-2.1,-2.5,-0.5,-1.1,5207.0,4295.7299965,2.652,2.62529487509783,3471.0
2023-01-01 15:00:00+00:00,14.2,11.2,14.9,12.7,-2.9,-2.8,-0.4,-1.6,5207.0,4361.244995,4.019,3.8647265319284894,3471.0
2023-01-01 16:00:00+00:00,12.6,10.2,15.8,12.0,-3.5,-3.0,-0.6,-1.7,5207.0,4361.839995,5.063,4.379443274967036,3471.0
2023-01-01 17:00:00+00:00,11.8,10.3,14.7,10.8,-3.5,-3.3,-0.1,-2.2,5207.0,4361.219995500001,5.965,4.898531814158289,3471.0
2023-01-01 18:00:00+00:00,11.7,10.1,13.8,11.3,-3.9,-3.6,0.0,-2.3,5207.0,4359.989995,5.899,4.879165681161657,3471.0
2023-01-01 19:00:00+00:00,11.8,10.6,13.3,10.2,-3.7,-3.6,-0.3,-2.5,5207.0,4359.1699965,5.286,4.548906570698046,3471.0
2023-01-01 20:00:00+00:00,12.3,10.2,12.1,8.4,-4.1,-3.6,-0.7,-2.9,5207.0,4365.1599985,4.915,4.407660061133537,3471.0
2023-01-01 21:00:00+00:00,11.2,11.0,11.0,7.3,-4.4,-3.5,-1.3,-2.6,5207.0,4369.7499975,5.056,4.643825462545335,3481.0
2023-01-01 22:00:00+00:00,11.9,11.3,10.4,9.1,-3.9,-3.6,-1.1,-2.6,5207.0,4369.534999,3.85,4.138275826889568,3481.0
2023-01-01 23:00:00+00:00,10.8,10.9,11.9,9.4,-3.6,-3.6,-1.9,-2.1,5207.0,4370.2699985,6.37,4.07431516772904,3471.0
2023-01-02 00:00:00+00:00,9.2,9.1,10.6,7.4,-3.4,-3.7,-2.2,-2.2,5207.0,4371.509997,5.684,5.225966789989952,3471.0
2023-01-02 01:00:00+00:00,9.1,8.2,11.3,6.4,-2.8,-3.7,-2.4,-2.5,5207.0,4371.059998,5.815,5.744186037756074,3471.0
2023-01-02 02:00:00+00:00,7.5,7.0,11.8,7.9,-2.2,-3.5,-2.1,-2.3,5207.0,4372.454998,4.858,4.9013536647402,3471.0
2023-01-02 03:00:00+00:00,5.3,4.9,11.8,8.6,-2.5,-3.5,-2.0,-2.2,5207.0,4373.4699975,5.509,5.505620537441395,3471.0
2023-01-02 04:00:00+00:00,5.1,4.7,11.9,6.9,-2.9,-3.3,-1.6,-2.7,5207.0,4370.499997000001,7.78,8.224324058245172,3471.0
2023-01-02 05:00:00+00:00,4.5,3.5,12.4,7.8,-4.5,-3.3,-1.6,-2.8,5207.0,4370.6099985,11.282,10.285725476746212,3471.0
2023-01-02 06:00:00+00:00,4.7,3.7,11.9,8.0,-4.0,-3.3,-1.2,-3.3,5207.0,4371.839996500001,15.201,12.105009146256133,3471.0
2023-01-02 07:00:00+00:00,3.5,3.8,10.7,5.6,-5.4,-4.3,-0.5,-3.6,5207.0,4374.6499994999995,16.058,11.85563204613414,3471.0
2023-01-02 08:00:00+00:00,4.4,3.9,7.8,6.2,-4.0,-3.0,-0.6,-4.7,5207.0,3990.839996,16.176,13.948800038976943,3471.0
2023-01-02 09:00:00+00:00,4.1,2.7,7.6,4.1,-3.6,-4.9,-1.0,-4.9,5207.0,2797.4249985,16.017,14.4806746064446,3471.0
2023-01-02 10:00:00+00:00,2.8,3.9,6.6,5.0,-3.2,-5.6,-1.5,-4.2,5207.0,2802.739997,15.769,15.504203603801855,3471.0
2023-01-02 11:00:00+00:00,4.2,4.2,6.3,4.5,-3.2,-6.1,-1.3,-3.7,5207.0,2983.9099975,15.882,14.269402286200023,3471.0
2023-01-02 12:00:00+00:00,3.8,4.2,7.7,3.7,-3.3,-6.3,-1.7,-3.6,5207.0,2987.1199965,15.814,14.74084470097899,3471.0
2023-01-02 13:00:00+00:00,3.6,5.0,7.9,3.6,-3.2,-6.0,-2.3,-3.3,5207.0,3008.0099975000003,16.302,15.006298036744083,3471.0
2023-01-02 14:00:00+00:00,4.3,5.6,7.9,1.6,-3.4,-7.4,-3.5,-2.8,5207.0,3036.5949960000003,17.087,15.230195559019421,3471.0
2023-01-02 15:00:00+00:00,5.4,6.1,6.4,2.3,-3.3,-8.0,-4.5,-3.0,5207.0,3045.9799985,17.918,14.205177551241295,3471.0
2023-01-02 16:00:00+00:00,6.8,6.5,6.4,3.7,-2.9,-7.8,-5.5,-2.2,5207.0,3435.759997,18.7,16.38552451235681,3471.0
2023-01-02 17:00:00+00:00,8.1,6.7,5.4,3.3,-2.4,-8.5,-6.6,-1.7,5207.0,3555.1749970000005,19.221,16.718563717559018,3471.0
2023-01-02 18:00:00+00:00,7.4,8.3,5.2,4.1,-2.0,-8.5,-8.4,-1.1,5207.0,3556.5399975,18.091,15.573340816350315,3471.0
2023-01-02 19:00:00+00:00,6.1,7.5,4.8,4.8,-1.7,-8.5,-9.4,-0.4,5207.0,3876.1399960000003,16.83,14.46054603489519,3471.0
2023-01-02 20:00:00+00:00,5.3,6.6,4.7,4.6,-1.8,-8.3,-9.8,-0.2,5207.0,4309.969996,15.584,13.211735581478855,3471.0
2023-01-02 21:00:00+00:00,4.6,6.3,4.8,4.2,-1.7,-8.3,-9.7,-0.2,5207.0,4365.2349945000005,14.484,12.928072641583018,3481.0
2023-01-02 22:00:00+00:00,3.8,5.7,3.4,3.5,-1.6,-7.7,-9.3,-0.1,5207.0,4371.2999955,12.987,11.197910250516532,3481.0
2023-01-02 23:00:00+00:00,3.3,4.8,4.7,3.5,-1.5,-7.7,-9.1,-0.6,5207.0,4369.699997000001,8.669,10.62669846219042,3431.0
2023-01-03 00:00:00+00:00,2.6,3.2,2.7,3.7,-1.5,-7.5,-9.1,-0.9,5207.0,4370.1199975,8.132,8.132018039576735,3431.0
2023-01-03 01:00:00+00:00,2.5,2.2,3.3,5.6,-1.7,-6.6,-9.0,-0.8,5207.0,4370.579993,8.133,8.113623266368146,3431.0
2023-01-03 02:00:00+00:00,3.1,2.5,3.0,5.8,-1.8,-6.4,-8.5,-0.5,5207.0,4371.869998,7.858,7.973576969086478,3431.0
2023-01-03 03:00:00+00:00,3.4,2.5,1.8,5.8,-1.8,-6.3,-8.1,-0.6,5207.0,4370.049998,7.956,8.382114563681332,3431.0
2023-01-03 04:00:00+00:00,3.5,3.9,1.4,5.3,-1.8,-5.8,-8.2,-0.9,5207.0,4369.724995,8.485,9.642299974566198,3431.0
2023-01-03 05:00:00+00:00,3.4,3.6,1.7,5.2,-1.8,-5.6,-8.1,-0.8,5207.0,4368.949998,11.273,12.736225277899202,3426.0
2023-01-03 06:00:00+00:00,3.6,3.9,3.7,4.1,-1.8,-5.5,-7.9,-0.8,5207.0,4369.759996,17.046,14.239336588630525,3426.0
2023-01-03 07:00:00+00:00,3.7,4.4,2.2,4.0,-1.9,-5.6,-7.8,-0.7,5207.0,4370.129997,18.031,14.996943700825916,3426.0
2023-01-03 08:00:00+00:00,4.0,4.2,1.1,2.5,-2.0,-5.6,-7.7,-0.4,5207.0,3887.4899955,18.378,16.550873880013466,3426.0
2023-01-03 09:00:00+00:00,4.0,3.4,1.9,2.4,-2.1,-5.5,-7.1,-0.7,5207.0,3419.959996,18.543,17.02225811340471,3426.0
2023-01-03 10:00:00+00:00,3.9,3.7,4.9,2.8,-2.1,-5.5,-7.3,-1.2,5207.0,3330.0099950000003,18.644,16.396194444161775,3726.0
2023-01-03 11:00:00+00:00,3.5,3.9,5.6,1.6,-2.0,-5.4,-7.3,-1.3,5207.0,3320.1849974999996,18.095,16.309098832262748,3706.0
2023-01-03 12:00:00+00:00,4.1,3.3,6.4,4.4,-2.0,-5.8,-7.1,-1.4,5207.0,3319.7249970000003,17.7,16.761132553683268,3706.0
2023-01-03 13:00:00+00:00,3.4,4.2,6.1,5.1,-2.1,-5.4,-7.1,-1.4,5207.0,3318.5649985000005,17.937,16.925737736970376,3706.0
2023-01-03 14:00:00+00:00,3.5,4.1,6.3,5.8,-2.2,-5.2,-7.0,-1.5,5207.0,3299.7749974999997,18.45,17.11921117262097,3706.0
2023-01-03 15:00:00+00:00,4.4,6.3,6.2,6.9,-2.4,-5.2,-6.7,-1.7,5207.0,3455.9499994999996,18.327,15.630817208979424,3706.0
2023-01-03 16:00:00+00:00,5.2,5.7,5.5,6.7,-2.5,-5.0,-6.3,-1.9,5207.0,3459.3149980000003,18.779,16.467243050705854,3706.0
2023-01-03 17:00:00+00:00,4.6,5.8,4.8,7.1,-2.4,-5.0,-6.3,-2.0,5207.0,3456.2949975,18.582,16.690863547355693,3706.0
2023-01-03 18:00:00+00:00,4.7,7.1,5.7,7.3,-2.5,-5.1,-6.1,-2.1,5207.0,3456.799996,17.709,16.04168700344256,3706.0
2023-01-03 19:00:00+00:00,6.2,6.7,6.8,6.2,-2.6,-5.1,-6.6,-2.2,5207.0,3458.0849970000004,16.458,14.660211242939203,3706.0
2023-01-03 20:00:00+00:00,6.2,5.3,7.2,5.5,-2.6,-5.3,-7.0,-2.4,5207.0,3457.3199959999997,14.416,13.725557302081755,3706.0
2023-01-03 21:00:00+00:00,6.1,5.8,8.9,5.6,-2.7,-5.7,-7.4,-2.5,5207.0,3457.4749965,12.57,12.316029667444116,3706.0
2023-01-03 22:00:00+00:00,5.5,6.7,9.7,5.9,-2.8,-5.5,-7.5,-2.5,5207.0,3456.7849985000003,10.303,11.010229080292856,3706.0
2023-01-03 23:00:00+00:00,4.1,7.4,8.4,6.3,-2.7,-5.2,-7.8,-2.6,5207.0,3458.524998,9.117,10.37387820391845,3771.0
2023-01-04 00:00:00+00:00,3.3,5.8,9.2,4.8,-2.5,-5.3,-8.7,-2.4,5207.0,3457.2799955,8.672,8.0411137738228,3771.0
2023-01-04 01:00:00+00:00,2.5,6.7,9.8,5.3,-2.5,-5.3,-10.0,-2.2,5207.0,3457.4499985,7.692,7.980014597998622,3771.0
2023-01-04 02:00:00+00:00,3.1,7.1,8.4,4.9,-2.6,-6.1,-10.8,-2.3,5207.0,3458.684996,7.619,7.824220140326665,3771.0
2023-01-04 03:00:00+00:00,2.4,5.5,7.9,5.3,-2.9,-7.0,-12.0,-2.2,5207.0,3457.7699955000003,7.893,8.126391913261134,3771.0
2023-01-04 04:00:00+00:00,1.6,4.2,8.3,5.7,-3.4,-7.2,-13.1,-2.4,5207.0,3458.4599975000006,8.99,9.852407495098884,3771.0
2023-01-04 05:00:00+00:00,2.7,4.3,9.1,3.9,-3.9,-8.0,-13.4,-2.7,5207.0,3460.3999969999995,12.404,12.33767597888606,3771.0
2023-01-04 06:00:00+00:00,3.5,3.3,8.5,4.6,-4.4,-7.6,-13.0,-2.9,5207.0,3457.069998,13.939,13.591737694919159,3771.0
2023-01-04 07:00:00+00:00,2.6,3.8,8.8,4.8,-4.5,-7.1,-12.1,-3.0,5207.0,3555.899998,14.07,13.518513256021002,3771.0
2023-01-04 08:00:00+00:00,4.5,4.5,7.6,4.3,-4.5,-7.2,-10.9,-3.1,5207.0,3672.3549980000003,14.071,13.030868344906695,3771.0
2023-01-04 09:00:00+00:00,4.9,3.9,6.5,4.9,-4.4,-8.1,-10.1,-3.3,5207.0,3671.8699979999997,13.338,13.668692266635373,3771.0
2023-01-04 10:00:00+00:00,4.9,3.4,6.0,5.8,-4.5,-9.9,-9.4,-3.5,5207.0,3671.1699965,13.087,13.780096048735226,3771.0
2023-01-04 11:00:00+00:00,4.1,3.0,6.1,6.5,-5.1,-10.7,-9.0,-3.4,5207.0,3673.599996,13.191,14.192451876170256,3771.0
2023-01-04 12:00:00+00:00,3.6,3.8,7.9,6.4,-5.6,-10.4,-9.0,-3.4,5207.0,3674.0999970000003,14.858,14.23815457157456,3771.0
2023-01-04 13:00:00+00:00,3.8,3.4,9.0,6.3,-5.9,-10.7,-8.9,-3.5,5207.0,3677.6299965,14.309,14.081251123777847,3771.0
2023-01-04 14:00:00+00:00,3.5,3.7,8.5,6.7,-6.6,-11.6,-8.4,-4.4,5207.0,3676.3699970000002,14.306,14.256435459488397,3771.0
2023-01-04 15:00:00+00:00,3.8,2.9,8.5,6.4,-7.7,-11.9,-7.8,-5.8,5207.0,3675.2699979999998,13.758,14.671157198929098,3771.0
2023-01-04 16:00:00+00:00,4.5,3.2,8.0,6.1,-8.9,-12.0,-7.7,-6.4,5207.0,3674.6849970000003,14.678,14.06836562854573,3771.0
2023-01-04 17:00:00+00:00,5.0,2.6,6.9,6.2,-10.2,-13.2,-7.7,-7.0,5207.0,3675.6699975,13.751,13.734434540372977,3771.0
2023-01-04 18:00:00+00:00,6.0,3.2,6.6,6.2,-12.1,-13.6,-7.4,-7.8,5207.0,3674.7249990000005,13.187,12.988400819490035,3771.0
2023-01-04 19:00:00+00:00,5.3,3.3,6.8,5.8,-13.4,-14.5,-7.2,-8.9,5207.0,3673.7199965,7.102,10.810557102787937,3771.0
2023-01-04 20:00:00+00:00,4.7,3.8,7.4,6.1,-13.8,-14.0,-7.0,-9.4,5207.0,3673.729997,6.299,11.780170816423082,3771.0
2023-01-04 21:00:00+00:00,5.4,4.1,6.3,5.8,-13.0,-14.1,-6.7,-10.3,5207.0,3672.909996,4.173,9.2949801363581,3771.0
2023-01-04 22:00:00+00:00,5.6,4.5,6.4,5.5,-12.0,-15.1,-6.6,-10.8,5207.0,3674.8499970000003,3.39,7.353639161616077,3771.0
2023-01-04 23:00:00+00:00,5.2,4.7,6.5,5.3,-11.4,-15.3,-6.5,-11.0,5207.0,3674.9899975,3.303,8.020705367557571,3771.0
2023-01-05 00:00:00+00:00,5.0,4.6,6.5,4.8,-11.0,-15.2,-6.6,-11.5,5207.0,3674.574998,3.097,5.846930935033662,3771.0
2023-01-05 01:00:00+00:00,5.8,5.8,7.2,5.1,-11.8,-17.5,-6.6,-11.7,5207.0,3674.2449975000004,3.045,4.462624295736366,3771.0
2023-01-05 02:00:00+00:00,6.1,5.5,7.5,5.1,-11.8,-15.7,-6.5,-11.6,5207.0,3674.179997,3.054,4.427962086501158,3771.0
2023-01-05 03:00:00+00:00,5.9,4.8,9.6,4.3,-12.0,-13.9,-6.6,-11.8,5207.0,3674.989998,3.149,4.43268278779986,3771.0
2023-01-05 04:00:00+00:00,4.9,4.4,10.4,4.3,-12.1,-12.2,-6.6,-11.8,5207.0,3675.1049975,4.378,6.721657172504218,3771.0
2023-01-05 05:00:00+00:00,5.4,3.3,10.1,3.9,-12.4,-11.5,-6.9,-11.8,5207.0,3674.1899955,6.897,11.59987880854326,3771.0
2023-01-05 06:00:00+00:00,5.3,4.3,11.0,4.7,-13.1,-11.5,-7.1,-12.0,5207.0,3672.984996,9.408,11.539475720471717,3771.0
2023-01-05 07:00:00+00:00,5.7,5.1,10.9,4.8,-12.2,-12.0,-7.3,-12.1,5207.0,3672.2349970000005,10.289,12.163023479316127,3771.0
2023-01-05 08:00:00+00:00,5.2,3.8,10.2,4.4,-12.5,-10.3,-7.4,-11.9,5207.0,3674.8349970000004,11.871,12.641519036246168,3271.0
2023-01-05 09:00:00+00:00,4.5,3.7,9.8,4.7,-11.5,-8.7,-7.6,-11.7,5207.0,3675.919997,14.163,14.093754433954176,3271.0
2023-01-05 10:00:00+00:00,4.1,3.6,9.2,4.4,-10.9,-8.3,-7.4,-11.0,5207.0,3675.3649975,15.36,14.636557483911934,3271.0
2023-01-05 11:00:00+00:00,3.7,3.4,7.8,4.2,-10.3,-8.0,-7.7,-10.0,5207.0,3674.0449985,15.399,15.508290940015929,3271.0
2023-01-05 12:00:00+00:00,3.7,3.6,7.7,4.3,-9.5,-7.7,-7.8,-9.6,5207.0,3673.459998,15.684,15.624116273964644,3271.0
2023-01-05 13:00:00+00:00,3.5,3.5,7.8,4.0,-8.7,-7.5,-8.5,-9.7,5207.0,3673.9099950000004,16.434,15.971380229245872,3271.0
2023-01-05 14:00:00+00:00,3.8,3.4,7.2,3.9,-8.3,-7.5,-8.5,-10.6,5207.0,3959.209995,17.072,16.709968515440913,3471.0
2023-01-05 15:00:00+00:00,4.2,3.8,7.2,3.7,-7.9,-7.5,-8.5,-11.0,5207.0,4014.5849970000004,18.545,16.966464428378565,3471.0
2023-01-05 16:00:00+00:00,3.9,3.3,6.4,4.0,-7.6,-7.6,-8.8,-11.7,5207.0,4012.8349970000004,20.903,18.0766631502559,3471.0
2023-01-05 17:00:00+00:00,3.8,3.4,6.5,3.9,-7.4,-7.7,-8.8,-11.5,5207.0,4014.1349975000003,20.9,17.97780576886431,3471.0
2023-01-05 18:00:00+00:00,3.5,3.2,6.8,3.5,-7.3,-7.8,-8.7,-11.1,5207.0,4014.0099975,19.108,17.34289577136235,3471.0
2023-01-05 19:00:00+00:00,3.3,3.4,6.0,3.5,-7.3,-7.9,-8.8,-10.0,5207.0,4069.429997,17.606,16.633413434629077,3471.0
2023-01-05 20:00:00+00:00,3.3,2.6,6.7,3.8,-7.4,-8.0,-8.8,-8.9,5207.0,4339.289998,16.348,15.405500758455831,3471.0
2023-01-05 21:00:00+00:00,3.4,2.6,6.2,3.9,-7.6,-8.2,-8.9,-8.4,5207.0,4355.594997,15.529,14.462857687417069,3471.0
2023-01-05 22:00:00+00:00,2.6,2.7,5.0,3.7,-7.6,-9.1,-9.0,-8.5,5207.0,4355.209996,13.97,13.362275711414465,3471.0
2023-01-05 23:00:00+00:00,2.9,2.5,4.4,3.7,-7.8,-9.2,-9.9,-8.6,5207.0,4356.4749965,11.793,12.994738782370261,3476.0
2023-01-06 00:00:00+00:00,3.0,2.4,3.2,2.9,-7.9,-9.3,-10.8,-8.1,5207.0,4361.059998,11.121,10.386150547403675,3476.0
2023-01-06 01:00:00+00:00,2.4,2.0,3.8,1.2,-8.2,-9.6,-12.2,-7.8,5207.0,4361.374996500001,10.64,10.294511784682907,3476.0
2023-01-06 02:00:00+00:00,2.5,2.0,2.6,1.6,-8.3,-9.9,-13.1,-7.7,5207.0,4360.5649965,9.057,9.893587258074167,3476.0
2023-01-06 03:00:00+00:00,3.2,2.4,3.7,1.4,-8.5,-10.4,-14.4,-7.9,5207.0,4360.2049965,9.012,9.840740204141321,3476.0
2023-01-06 04:00:00+00:00,4.4,2.3,2.2,1.3,-8.8,-10.3,-15.1,-8.1,5207.0,4361.974997,10.792,11.936203467466562,3476.0
2023-01-06 05:00:00+00:00,4.9,3.0,2.5,1.3,-9.2,-9.9,-15.9,-9.5,5207.0,4362.329998,11.079,14.241477004785116,3476.0
2023-01-06 06:00:00+00:00,5.4,2.8,2.6,1.2,-9.9,-9.8,-17.1,-9.9,5207.0,4358.774998,14.113,14.998544492226168,3476.0
2023-01-06 07:00:00+00:00,5.5,3.0,2.8,2.3,-9.8,-10.1,-17.7,-9.1,5207.0,4360.719996,14.913,14.951423848421205,3476.0
2023-01-06 08:00:00+00:00,6.3,3.6,2.8,2.7,-10.0,-10.2,-18.1,-8.5,5207.0,4360.2599945,13.96,14.685257883264603,3476.0
2023-01-06 09:00:00+00:00,6.7,5.0,2.8,2.9,-9.9,-10.0,-18.7,-7.9,5207.0,4359.414997,13.549,13.730071010580161,3476.0
2023-01-06 10:00:00+00:00,7.2,6.3,4.0,2.0,-9.5,-10.1,-19.0,-7.5,5207.0,4361.9349975000005,12.773,13.565974037516929,3476.0
2023-01-06 11:00:00+00:00,7.1,6.5,4.0,3.4,-8.5,-10.3,-18.9,-8.6,5207.0,4358.7749965,12.851,13.748719697487541,3476.0
2023-01-06 12:00:00+00:00,8.7,7.0,3.9,3.4,-8.4,-10.7,-18.8,-8.2,5207.0,4358.8649955,11.747,13.048962581501122,3476.0
2023-01-06 13:00:00+00:00,8.1,8.6,3.7,4.0,-8.6,-10.9,-19.4,-7.8,5207.0,4358.8099985,14.029,14.172837250479786,3476.0
2023-01-06 14:00:00+00:00,9.4,7.4,4.3,4.2,-9.2,-11.2,-19.7,-8.1,5207.0,4357.984998,14.44,14.274297623491117,3476.0
2023-01-06 15:00:00+00:00,9.9,6.2,4.3,3.8,-9.3,-12.0,-20.0,-8.2,5207.0,4358.264997,14.918,14.084121319293608,3476.0
2023-01-06 16:00:00+00:00,8.8,7.3,4.4,4.8,-9.5,-12.1,-20.2,-8.0,5207.0,4357.3599965,16.579,14.771209347995642,3476.0
2023-01-06 17:00:00+00:00,7.9,8.6,4.8,3.8,-10.5,-12.1,-20.5,-8.0,5207.0,4358.5099965,15.632,14.132879922242829,3476.0
2023-01-06 18:00:00+00:00,8.6,7.6,5.2,3.3,-11.2,-12.2,-21.1,-8.0,5207.0,4357.954994,13.191,13.301388996391042,3476.0
2023-01-06 19:00:00+00:00,8.8,7.3,5.7,2.8,-11.3,-12.3,-21.4,-7.8,5207.0,4359.1549985,11.794,12.314350424029152,3476.0
2023-01-06 20:00:00+00:00,10.2,8.4,6.3,1.9,-11.0,-12.5,-21.6,-7.7,5207.0,4371.919997999999,11.112,10.296104340429986,3476.0
2023-01-06 21:00:00+00:00,10.3,10.7,6.6,1.3,-10.9,-12.3,-21.7,-7.7,5207.0,4373.0399975,8.168,9.267126864446286,3476.0
2023-01-06 22:00:00+00:00,11.5,11.0,7.0,1.2,-10.7,-11.4,-21.6,-7.8,5207.0,4373.934998,7.891,8.752711528732172,3476.0
2023-01-06 23:00:00+00:00,11.9,9.8,7.2,2.0,-10.2,-11.4,-21.6,-7.9,5207.0,4375.094996,7.884,8.575905158740913,3476.0
2023-01-07 00:00:00+00:00,11.4,9.0,7.8,3.0,-9.9,-10.7,-22.1,-7.8,5207.0,4373.629997,7.692,8.036813720850285,3476.0
2023-01-07 01:00:00+00:00,10.9,9.4,8.4,2.8,-9.5,-10.4,-22.4,-7.0,5207.0,4375.034996,7.693,8.047402934796986,3476.0
2023-01-07 02:00:00+00:00,13.0,9.8,8.9,2.7,-9.1,-12.2,-22.7,-6.3,5207.0,4374.4099985,7.805,7.778222214178098,3476.0
2023-01-07 03:00:00+00:00,14.3,11.2,9.3,4.6,-9.0,-14.0,-22.9,-7.0,5207.0,4373.774998,8.121,8.125730128713375,3476.0
2023-01-07 04:00:00+00:00,13.8,12.1,8.9,6.1,-9.1,-13.9,-22.9,-7.0,5207.0,4374.644995500001,8.279,8.088501292734538,3476.0
2023-01-07 05:00:00+00:00,13.1,12.6,9.0,6.7,-9.1,-12.0,-21.9,-7.1,5207.0,4374.6949965,8.56,8.182511616105153,3476.0
2023-01-07 06:00:00+00:00,13.5,12.8,8.9,6.4,-9.2,-11.4,-20.1,-7.4,5207.0,4373.484996,8.357,8.398454929579303,3476.0
2023-01-07 07:00:00+00:00,13.7,12.7,8.7,6.1,-9.2,-11.0,-18.6,-7.5,5207.0,4372.9049975,8.798,8.812442088205723,3476.0
2023-01-07 08:00:00+00:00,13.4,12.8,9.4,5.9,-9.1,-10.5,-17.5,-7.4,5207.0,4372.344996,10.681,9.373235184646315,3476.0
2023-01-07 09:00:00+00:00,14.0,12.4,9.9,5.8,-9.0,-10.3,-16.0,-7.3,5207.0,4373.144995000001,9.928,9.348539529484508,3476.0
2023-01-07 10:00:00+00:00,14.3,12.7,10.3,7.3,-8.9,-10.0,-15.2,-7.4,5207.0,4374.089996500001,8.778,8.583168437712741,3476.0
2023-01-07 11:00:00+00:00,14.8,12.8,10.1,7.4,-8.8,-9.7,-14.6,-8.1,5207.0,4373.449997000001,8.806,8.637725979657864,3476.0
2023-01-07 12:00:00+00:00,14.7,12.9,10.0,7.3,-8.7,-9.5,-13.8,-8.4,5207.0,4373.1449965,8.869,8.510996501599314,3476.0
2023-01-07 13:00:00+00:00,14.4,13.1,9.6,6.8,-8.7,-9.4,-13.0,-8.2,5207.0,4373.8899965,8.856,8.384626589440785,3476.0
2023-01-07 14:00:00+00:00,14.6,12.8,10.0,7.0,-9.0,-9.2,-12.5,-8.1,5207.0,4373.9799955,8.683,8.561594504812994,3476.0
2023-01-07 15:00:00+00:00,15.2,12.5,10.0,7.9,-9.3,-9.4,-11.9,-8.0,5207.0,4372.949995,8.792,8.34395449191375,3476.0
2023-01-07 16:00:00+00:00,14.0,12.5,10.4,8.4,-9.5,-9.5,-11.5,-8.1,5207.0,4371.6699945,8.655,8.242597873767394,3476.0
2023-01-07 17:00:00+00:00,13.8,12.5,10.7,7.7,-9.5,-9.5,-11.4,-8.2,5207.0,4371.574998,8.622,8.143459727882027,3476.0
2023-01-07 18:00:00+00:00,13.2,12.7,11.6,7.2,-9.4,-9.5,-11.2,-8.0,5207.0,4372.0799965,8.183,7.772869409283958,3476.0
2023-01-07 19:00:00+00:00,12.6,12.6,11.8,8.2,-9.3,-9.5,-11.1,-7.8,5207.0,4373.1449975000005,7.368,7.064471704306678,3476.0
2023-01-07 20:00:00+00:00,12.3,12.5,10.9,7.1,-9.1,-9.5,-10.7,-7.9,5207.0,4372.4099965000005,6.599,6.546761093697987,3476.0
2023-01-07 21:00:00+00:00,12.8,12.4,10.9,7.1,-8.9,-9.5,-10.4,-8.2,5207.0,4373.359996,5.368,5.248486504034093,3476.0
2023-01-07 22:00:00+00:00,12.8,12.3,10.8,7.3,-8.8,-9.4,-10.5,-8.3,5207.0,4374.769994,3.949,4.70203433666592,3476.0
2023-01-07 23:00:00+00:00,12.5,12.8,11.1,6.6,-8.6,-9.3,-10.5,-8.1,5207.0,4373.2199985,2.688,4.489033871443373,3471.0
2023-01-08 00:00:00+00:00,11.8,12.3,11.8,8.1,-8.5,-9.1,-10.6,-8.2,5207.0,4374.899997,1.023,1.8184322727943882,3471.0
